men,women,total,year,municipality,mun
27900,25800,26000,2012, Kiruna,SE2584
29600,28200,29100,2012, Local federation,SE3000
27700,26100,26400,2013, Sweden,SE00
30300,28500,28900,2013, Upplands Väsby,SE0114
27300,26900,27000,2013, Vallentuna,SE0115
27000,27200,27100,2013, Österåker,SE0117
28700,27600,27800,2013, Värmdö,SE0120
28700,27000,27400,2013, Järfälla,SE0123
28000,27400,27500,2013, Ekerö,SE0125
28100,27100,27400,2013, Huddinge,SE0126
28300,26500,26900,2013, Botkyrka,SE0127
28700,27500,27800,2013, Salem,SE0128
29100,27300,27700,2013, Haninge,SE0136
28500,27300,27500,2013, Tyresö,SE0138
27600,26700,26900,2013, Upplands-Bro,SE0139
28000,27100,27200,2013, Nykvarn,SE0140
29100,29500,29400,2013, Täby,SE0160
28500,28200,28300,2013, Danderyd,SE0162
29700,29300,29400,2013, Sollentuna,SE0163
28400,28100,28100,2013, Stockholm,SE0180
27700,26100,26500,2013, Södertälje,SE0181
29100,28800,28900,2013, Nacka,SE0182
28600,27600,27800,2013, Sundbyberg,SE0183
28800,28200,28300,2013, Solna,SE0184
28200,27900,28000,2013, Lidingö,SE0186
26400,27400,27200,2013, Vaxholm,SE0187
29900,26400,27200,2013, Norrtälje,SE0188
29200,27300,27700,2013, Sigtuna,SE0191
29100,26700,27200,2013, Nynäshamn,SE0192
28100,26000,26400,2013, Håbo,SE0305
25900,25400,25500,2013, Älvkarleby,SE0319
26900,26000,26200,2013, Knivsta,SE0330
27000,25200,25500,2013, Heby,SE0331
26300,24800,25100,2013, Tierp,SE0360
27100,26200,26400,2013, Uppsala,SE0380
27500,25700,26000,2013, Enköping,SE0381
27300,24700,25100,2013, Östhammar,SE0382
25900,25000,25200,2013, Vingåker,SE0428
27100,26100,26300,2013, Gnesta,SE0461
27100,25600,25900,2013, Nyköping,SE0480
26600,25700,25800,2013, Oxelösund,SE0481
27200,26000,26200,2013, Flen,SE0482
26900,25900,26100,2013, Katrineholm,SE0483
27400,26200,26500,2013, Eskilstuna,SE0484
27200,26100,26300,2013, Strängnäs,SE0486
29300,26100,26600,2013, Trosa,SE0488
28100,25200,25700,2013, Ödeshög,SE0509
28600,25000,25400,2013, Ydre,SE0512
27100,24800,25200,2013, Kinda,SE0513
27800,26000,26300,2013, Boxholm,SE0560
27700,25700,26100,2013, Åtvidaberg,SE0561
26200,24200,24500,2013, Finspång,SE0562
29000,26400,26800,2013, Valdemarsvik,SE0563
28000,26600,26900,2013, Linköping,SE0580
26400,25000,25200,2013, Norrköping,SE0581
28700,26100,26500,2013, Söderköping,SE0582
27700,25900,26300,2013, Motala,SE0583
29000,26500,26900,2013, Vadstena,SE0584
27700,25600,26100,2013, Mjölby,SE0586
29100,25400,25900,2013, Aneby,SE0604
29600,26300,26800,2013, Gnosjö,SE0617
27200,24900,25300,2013, Mullsjö,SE0642
28200,25600,26100,2013, Habo,SE0643
28100,25800,26200,2013, Gislaved,SE0662
28000,25900,26200,2013, Vaggeryd,SE0665
27200,25500,25800,2013, Jönköping,SE0680
27800,26100,26400,2013, Nässjö,SE0682
29400,26700,27200,2013, Värnamo,SE0683
28800,25900,26400,2013, Sävsjö,SE0684
27900,25500,25800,2013, Vetlanda,SE0685
27300,25600,25900,2013, Eksjö,SE0686
27700,25200,25700,2013, Tranås,SE0687
28600,26000,26300,2013, Uppvidinge,SE0760
27600,26000,26300,2013, Lessebo,SE0761
27300,25200,25500,2013, Tingsryd,SE0763
27300,25300,25600,2013, Alvesta,SE0764
28800,25900,26400,2013, Älmhult,SE0765
29400,26100,26600,2013, Markaryd,SE0767
27600,25900,26300,2013, Växjö,SE0780
27800,25500,25900,2013, Ljungby,SE0781
25500,24800,24900,2013, Högsby,SE0821
29200,25800,26400,2013, Torsås,SE0834
26900,25300,25600,2013, Mörbylånga,SE0840
28500,25600,26000,2013, Hultsfred,SE0860
27900,25700,26100,2013, Mönsterås,SE0861
28400,26000,26400,2013, Emmaboda,SE0862
27900,26300,26700,2013, Kalmar,SE0880
27200,25500,25900,2013, Nybro,SE0881
28400,25800,26300,2013, Oskarshamn,SE0882
26800,24800,25100,2013, Västervik,SE0883
27300,25400,25700,2013, Vimmerby,SE0884
27300,26000,26200,2013, Borgholm,SE0885
30400,27100,27800,2013, Gotland,SE0980
27300,25300,25600,2013, Olofström,SE1060
27000,25600,25800,2013, Karlskrona,SE1080
26900,25100,25400,2013, Ronneby,SE1081
27600,25800,26100,2013, Karlshamn,SE1082
26800,25300,25500,2013, Sölvesborg,SE1083
26800,25300,25600,2013, Svalöv,SE1214
28400,27300,27600,2013, Staffanstorp,SE1230
27200,25500,25800,2013, Burlöv,SE1231
29900,28400,28800,2013, Vellinge,SE1233
28900,26000,26600,2013, Östra Göinge,SE1256
27900,25200,25600,2013, Örkelljunga,SE1257
28000,25600,25900,2013, Bjuv,SE1260
26800,25600,25800,2013, Kävlinge,SE1261
29300,27500,27900,2013, Lomma,SE1262
28900,26700,27100,2013, Svedala,SE1263
28400,26000,26400,2013, Skurup,SE1264
26900,26300,26400,2013, Sjöbo,SE1265
27900,25900,26300,2013, Hörby,SE1266
27300,26200,26400,2013, Höör,SE1267
27800,26200,26400,2013, Tomelilla,SE1270
28000,25900,26200,2013, Bromölla,SE1272
28700,26600,27000,2013, Osby,SE1273
27600,25400,25800,2013, Perstorp,SE1275
28300,25700,26200,2013, Klippan,SE1276
26400,25400,25500,2013, Åstorp,SE1277
27900,26200,26500,2013, Båstad,SE1278
27000,25900,26200,2013, Malmö,SE1280
26600,25900,26100,2013, Lund,SE1281
27200,25700,26000,2013, Landskrona,SE1282
28700,26500,27000,2013, Helsingborg,SE1283
28000,26700,27000,2013, Höganäs,SE1284
26700,25600,25800,2013, Eslöv,SE1285
27200,26200,26400,2013, Ystad,SE1286
28300,26100,26600,2013, Trelleborg,SE1287
27800,26200,26600,2013, Kristianstad,SE1290
27600,26100,26400,2013, Simrishamn,SE1291
28000,26200,26600,2013, Ängelholm,SE1292
28400,25500,26000,2013, Hässleholm,SE1293
28400,26100,26400,2013, Hylte,SE1315
28800,26300,26800,2013, Halmstad,SE1380
28200,25900,26300,2013, Laholm,SE1381
28600,25900,26400,2013, Falkenberg,SE1382
28300,26300,26700,2013, Varberg,SE1383
27900,26500,26800,2013, Kungsbacka,SE1384
28200,26800,27100,2013, Härryda,SE1401
27600,26500,26700,2013, Partille,SE1402
29600,26800,27300,2013, Öckerö,SE1407
28000,26200,26500,2013, Stenungsund,SE1415
30000,26500,26900,2013, Tjörn,SE1419
28400,25700,26100,2013, Orust,SE1421
27900,26200,26500,2013, Sotenäs,SE1427
28300,25800,26100,2013, Munkedal,SE1430
28200,25800,26200,2013, Tanum,SE1435
27000,25200,25600,2013, Dals-Ed,SE1438
28000,25400,25800,2013, Färgelanda,SE1439
27700,26400,26600,2013, Ale,SE1440
27300,26300,26500,2013, Lerum,SE1441
27600,25500,25900,2013, Vårgårda,SE1442
27300,25800,26000,2013, Bollebygd,SE1443
27300,25600,25900,2013, Grästorp,SE1444
27800,25600,25900,2013, Essunga,SE1445
27200,25300,25700,2013, Karlsborg,SE1446
26600,25400,25600,2013, Gullspång,SE1447
27900,25700,26100,2013, Tranemo,SE1452
28100,25700,26100,2013, Bengtsfors,SE1460
27400,25400,25700,2013, Mellerud,SE1461
27100,25300,25600,2013, Lilla Edet,SE1462
26900,25400,25700,2013, Mark,SE1463
28100,25700,26100,2013, Svenljunga,SE1465
27600,25400,25700,2013, Herrljunga,SE1466
26900,25200,25500,2013, Vara,SE1470
26400,25400,25500,2013, Götene,SE1471
28400,25600,26100,2013, Tibro,SE1472
28100,25700,26000,2013, Töreboda,SE1473
27900,26400,26700,2013, Göteborg,SE1480
27200,26300,26500,2013, Mölndal,SE1481
28000,26300,26600,2013, Kungälv,SE1482
27900,25500,25900,2013, Lysekil,SE1484
28000,26200,26600,2013, Uddevalla,SE1485
28400,26400,26800,2013, Strömstad,SE1486
25900,25600,25700,2013, Vänersborg,SE1487
25700,25100,25300,2013, Trollhättan,SE1488
27200,26100,26300,2013, Alingsås,SE1489
26700,25400,25700,2013, Borås,SE1490
26900,25500,25800,2013, Ulricehamn,SE1491
27800,25400,25800,2013, Åmål,SE1492
27500,25700,26100,2013, Mariestad,SE1493
27500,26000,26300,2013, Lidköping,SE1494
27400,25800,26100,2013, Skara,SE1495
27900,26000,26400,2013, Skövde,SE1496
26800,25100,25400,2013, Hjo,SE1497
26600,25100,25300,2013, Tidaholm,SE1498
27300,25400,25800,2013, Falköping,SE1499
27200,25300,25600,2013, Kil,SE1715
27700,25000,25400,2013, Eda,SE1730
27400,25800,26100,2013, Torsby,SE1737
28700,26100,26500,2013, Storfors,SE1760
26400,25600,25800,2013, Hammarö,SE1761
27100,26100,26200,2013, Munkfors,SE1762
26000,25400,25600,2013, Forshaga,SE1763
27600,25500,25800,2013, Grums,SE1764
28200,25700,26100,2013, Årjäng,SE1765
26300,25000,25200,2013, Sunne,SE1766
28300,26200,26700,2013, Karlstad,SE1780
27900,26000,26400,2013, Kristinehamn,SE1781
26900,25300,25600,2013, Filipstad,SE1782
26900,25500,25700,2013, Hagfors,SE1783
27300,25700,25900,2013, Arvika,SE1784
27100,24900,25300,2013, Säffle,SE1785
28000,25000,25400,2013, Lekeberg,SE1814
30100,25700,26200,2013, Laxå,SE1860
26700,24700,25000,2013, Hallsberg,SE1861
27500,26200,26400,2013, Degerfors,SE1862
25400,25100,25200,2013, Hällefors,SE1863
26200,25900,26000,2013, Ljusnarsberg,SE1864
26200,25300,25500,2013, Örebro,SE1880
26900,24500,24900,2013, Kumla,SE1881
26800,25300,25500,2013, Askersund,SE1882
26800,25600,25800,2013, Karlskoga,SE1883
29100,26000,26400,2013, Nora,SE1884
27500,25500,25800,2013, Lindesberg,SE1885
28700,25400,26100,2013, Skinnskatteberg,SE1904
26400,25300,25400,2013, Surahammar,SE1907
27400,25400,25600,2013, Kungsör,SE1960
27200,25400,25700,2013, Hallstahammar,SE1961
25600,25300,25300,2013, Norberg,SE1962
28100,26100,26500,2013, Västerås,SE1980
27000,25600,25900,2013, Sala,SE1981
25200,25500,25500,2013, Fagersta,SE1982
27700,25500,26000,2013, Köping,SE1983
27700,25100,25500,2013, Arboga,SE1984
25900,24700,24900,2013, Vansbro,SE2021
26500,24500,24900,2013, Malung-Sälen,SE2023
27200,25400,25600,2013, Gagnef,SE2026
27000,25700,25900,2013, Leksand,SE2029
26900,25100,25400,2013, Rättvik,SE2031
27700,25900,26200,2013, Orsa,SE2034
27700,25200,25500,2013, Älvdalen,SE2039
25000,24400,24500,2013, Smedjebacken,SE2061
27500,25800,26100,2013, Mora,SE2062
25900,25300,25400,2013, Falun,SE2080
26400,25300,25500,2013, Borlänge,SE2081
26200,25100,25300,2013, Säter,SE2082
26600,25300,25600,2013, Hedemora,SE2083
27600,25600,25900,2013, Avesta,SE2084
26600,25300,25500,2013, Ludvika,SE2085
28000,23800,24300,2013, Ockelbo,SE2101
25400,24900,25000,2013, Hofors,SE2104
27900,26200,26400,2013, Ovanåker,SE2121
26300,25000,25200,2013, Nordanstig,SE2132
26300,24900,25200,2013, Ljusdal,SE2161
27800,26700,26900,2013, Gävle,SE2180
28200,25900,26300,2013, Sandviken,SE2181
26500,24300,24700,2013, Söderhamn,SE2182
27000,25500,25800,2013, Bollnäs,SE2183
26000,25000,25200,2013, Hudiksvall,SE2184
27400,26200,26400,2013, Ånge,SE2260
25800,24900,25100,2013, Timrå,SE2262
26400,25600,25800,2013, Härnösand,SE2280
27300,25700,26000,2013, Sundsvall,SE2281
27000,25400,25700,2013, Kramfors,SE2282
26800,24900,25400,2013, Sollefteå,SE2283
26800,25500,25700,2013, Örnsköldsvik,SE2284
26500,24900,25100,2013, Ragunda,SE2303
26600,25700,25900,2013, Bräcke,SE2305
25500,25200,25300,2013, Krokom,SE2309
25900,25400,25500,2013, Strömsund,SE2313
28400,26300,26800,2013, Åre,SE2321
27500,26000,26300,2013, Berg,SE2326
27200,25700,26000,2013, Härjedalen,SE2361
25400,25300,25300,2013, Östersund,SE2380
26100,24900,25100,2013, Nordmaling,SE2401
25200,24400,24600,2013, Bjurholm,SE2403
27800,25400,25700,2013, Vindeln,SE2404
25500,24900,25000,2013, Robertsfors,SE2409
25800,24900,25100,2013, Norsjö,SE2417
25600,24300,24600,2013, Malå,SE2418
25800,24800,25000,2013, Storuman,SE2421
25600,25000,25200,2013, Sorsele,SE2422
25200,24700,24800,2013, Dorotea,SE2425
27300,25600,26000,2013, Vännäs,SE2460
26000,24800,25100,2013, Vilhelmina,SE2462
25100,24900,24900,2013, Åsele,SE2463
26600,25900,26100,2013, Umeå,SE2480
25900,24600,25000,2013, Lycksele,SE2481
26600,25400,25700,2013, Skellefteå,SE2482
26000,25900,25900,2013, Arvidsjaur,SE2505
26100,26000,26100,2013, Arjeplog,SE2506
26300,25400,25500,2013, Jokkmokk,SE2510
26300,26400,26400,2013, Överkalix,SE2513
27300,25400,25800,2013, Kalix,SE2514
27800,26000,26400,2013, Övertorneå,SE2518
26300,25900,26000,2013, Pajala,SE2521
27700,25700,26000,2013, Gällivare,SE2523
25800,24700,24900,2013, Älvsbyn,SE2560
26900,26000,26200,2013, Luleå,SE2580
28200,26100,26500,2013, Piteå,SE2581
26500,25600,25800,2013, Boden,SE2582
26800,25900,26100,2013, Haparanda,SE2583
28300,26500,26800,2013, Kiruna,SE2584
30500,29000,30000,2013, Local federation,SE3000
28400,26900,27200,2014, Sweden,SE00
31300,29500,30000,2014, Upplands Väsby,SE0114
28700,27800,28000,2014, Vallentuna,SE0115
27700,28100,28000,2014, Österåker,SE0117
29200,28500,28700,2014, Värmdö,SE0120
29400,27700,28100,2014, Järfälla,SE0123
28400,28300,28300,2014, Ekerö,SE0125
29200,28200,28400,2014, Huddinge,SE0126
28700,27300,27600,2014, Botkyrka,SE0127
29600,28300,28600,2014, Salem,SE0128
30300,28300,28700,2014, Haninge,SE0136
29300,28200,28500,2014, Tyresö,SE0138
28700,27700,27900,2014, Upplands-Bro,SE0139
30600,27500,28200,2014, Nykvarn,SE0140
29600,30300,30100,2014, Täby,SE0160
29100,29100,29100,2014, Danderyd,SE0162
30800,30700,30800,2014, Sollentuna,SE0163
29500,29300,29300,2014, Stockholm,SE0180
28700,27100,27400,2014, Södertälje,SE0181
29900,30000,29900,2014, Nacka,SE0182
29600,28400,28700,2014, Sundbyberg,SE0183
29600,28800,29000,2014, Solna,SE0184
29000,28600,28700,2014, Lidingö,SE0186
28700,28400,28400,2014, Vaxholm,SE0187
31200,27400,28300,2014, Norrtälje,SE0188
29800,28200,28600,2014, Sigtuna,SE0191
29900,27800,28200,2014, Nynäshamn,SE0192
28300,26900,27200,2014, Håbo,SE0305
26500,26400,26400,2014, Älvkarleby,SE0319
27900,27300,27400,2014, Knivsta,SE0330
28200,26200,26500,2014, Heby,SE0331
26800,25600,25800,2014, Tierp,SE0360
27700,26900,27100,2014, Uppsala,SE0380
28100,26300,26700,2014, Enköping,SE0381
28200,25500,25900,2014, Östhammar,SE0382
26600,25500,25600,2014, Vingåker,SE0428
27900,26500,26800,2014, Gnesta,SE0461
27800,26400,26700,2014, Nyköping,SE0480
26600,26400,26400,2014, Oxelösund,SE0481
27700,26500,26700,2014, Flen,SE0482
27500,26600,26800,2014, Katrineholm,SE0483
28100,26900,27100,2014, Eskilstuna,SE0484
28300,26600,26900,2014, Strängnäs,SE0486
31500,26900,27600,2014, Trosa,SE0488
30100,26300,26900,2014, Ödeshög,SE0509
28900,25800,26300,2014, Ydre,SE0512
27800,25700,26100,2014, Kinda,SE0513
29400,26500,26900,2014, Boxholm,SE0560
29100,26700,27100,2014, Åtvidaberg,SE0561
26500,24900,25200,2014, Finspång,SE0562
30300,26900,27500,2014, Valdemarsvik,SE0563
28800,27400,27700,2014, Linköping,SE0580
27100,25700,26000,2014, Norrköping,SE0581
29200,26700,27200,2014, Söderköping,SE0582
28700,26700,27100,2014, Motala,SE0583
28400,27400,27600,2014, Vadstena,SE0584
28700,26200,26700,2014, Mjölby,SE0586
30700,26300,27000,2014, Aneby,SE0604
29700,27100,27500,2014, Gnosjö,SE0617
27000,25400,25700,2014, Mullsjö,SE0642
29200,26300,26800,2014, Habo,SE0643
29000,26600,27000,2014, Gislaved,SE0662
29500,26700,27200,2014, Vaggeryd,SE0665
27800,26200,26600,2014, Jönköping,SE0680
28800,27000,27300,2014, Nässjö,SE0682
30000,27500,28000,2014, Värnamo,SE0683
29200,26700,27100,2014, Sävsjö,SE0684
28400,26400,26700,2014, Vetlanda,SE0685
28300,26500,26900,2014, Eksjö,SE0686
28400,26000,26500,2014, Tranås,SE0687
29000,26800,27100,2014, Uppvidinge,SE0760
27800,26800,27000,2014, Lessebo,SE0761
27600,26100,26300,2014, Tingsryd,SE0763
28700,26000,26500,2014, Alvesta,SE0764
28800,26600,27000,2014, Älmhult,SE0765
30200,27000,27500,2014, Markaryd,SE0767
28200,26700,27000,2014, Växjö,SE0780
28300,26200,26600,2014, Ljungby,SE0781
26500,25600,25700,2014, Högsby,SE0821
29400,26600,27100,2014, Torsås,SE0834
27800,26000,26300,2014, Mörbylånga,SE0840
29200,26100,26600,2014, Hultsfred,SE0860
28500,26600,26900,2014, Mönsterås,SE0861
29000,26700,27100,2014, Emmaboda,SE0862
28500,27000,27400,2014, Kalmar,SE0880
27700,26400,26700,2014, Nybro,SE0881
29200,26700,27200,2014, Oskarshamn,SE0882
27300,25300,25700,2014, Västervik,SE0883
28400,26000,26400,2014, Vimmerby,SE0884
28000,26500,26700,2014, Borgholm,SE0885
31300,27900,28700,2014, Gotland,SE0980
28100,25700,26100,2014, Olofström,SE1060
27400,26200,26500,2014, Karlskrona,SE1080
27500,26000,26200,2014, Ronneby,SE1081
27900,26400,26600,2014, Karlshamn,SE1082
27500,26100,26300,2014, Sölvesborg,SE1083
27300,26200,26400,2014, Svalöv,SE1214
28600,28000,28200,2014, Staffanstorp,SE1230
28100,26400,26700,2014, Burlöv,SE1231
30200,29100,29400,2014, Vellinge,SE1233
29100,26600,27100,2014, Östra Göinge,SE1256
28600,26000,26400,2014, Örkelljunga,SE1257
28900,26600,26900,2014, Bjuv,SE1260
27400,26300,26500,2014, Kävlinge,SE1261
30100,28100,28500,2014, Lomma,SE1262
29300,27400,27700,2014, Svedala,SE1263
29100,26500,27000,2014, Skurup,SE1264
28600,27000,27300,2014, Sjöbo,SE1265
28200,26700,27000,2014, Hörby,SE1266
28300,27100,27300,2014, Höör,SE1267
29400,27200,27600,2014, Tomelilla,SE1270
28900,26700,27000,2014, Bromölla,SE1272
28200,26100,26500,2014, Osby,SE1273
28900,26100,26600,2014, Perstorp,SE1275
29300,26200,26800,2014, Klippan,SE1276
28000,26200,26500,2014, Åstorp,SE1277
29000,27000,27300,2014, Båstad,SE1278
27600,26700,26900,2014, Malmö,SE1280
27200,26800,26900,2014, Lund,SE1281
26900,26500,26600,2014, Landskrona,SE1282
29600,27300,27800,2014, Helsingborg,SE1283
29000,27700,28000,2014, Höganäs,SE1284
27700,26400,26600,2014, Eslöv,SE1285
27900,27100,27200,2014, Ystad,SE1286
29200,26900,27400,2014, Trelleborg,SE1287
28700,27100,27400,2014, Kristianstad,SE1290
28500,26800,27200,2014, Simrishamn,SE1291
28700,26900,27300,2014, Ängelholm,SE1292
29300,26500,27000,2014, Hässleholm,SE1293
28300,26700,26900,2014, Hylte,SE1315
29500,27000,27500,2014, Halmstad,SE1380
29400,26800,27200,2014, Laholm,SE1381
29300,26700,27200,2014, Falkenberg,SE1382
29600,27100,27600,2014, Varberg,SE1383
28500,27300,27500,2014, Kungsbacka,SE1384
29000,27600,27800,2014, Härryda,SE1401
27900,27300,27500,2014, Partille,SE1402
30100,27600,28100,2014, Öckerö,SE1407
28200,26900,27100,2014, Stenungsund,SE1415
29900,27100,27500,2014, Tjörn,SE1419
29200,26500,26900,2014, Orust,SE1421
29100,26900,27300,2014, Sotenäs,SE1427
28300,26600,26800,2014, Munkedal,SE1430
29300,27100,27500,2014, Tanum,SE1435
28100,26100,26500,2014, Dals-Ed,SE1438
28600,26500,26800,2014, Färgelanda,SE1439
28100,27000,27200,2014, Ale,SE1440
28100,27200,27400,2014, Lerum,SE1441
28400,26100,26500,2014, Vårgårda,SE1442
28500,26800,27100,2014, Bollebygd,SE1443
28400,26500,26800,2014, Grästorp,SE1444
28700,26100,26400,2014, Essunga,SE1445
27900,26000,26400,2014, Karlsborg,SE1446
27400,26500,26700,2014, Gullspång,SE1447
29200,26600,27100,2014, Tranemo,SE1452
28900,26500,26900,2014, Bengtsfors,SE1460
27600,26000,26300,2014, Mellerud,SE1461
27600,26100,26300,2014, Lilla Edet,SE1462
27500,26100,26300,2014, Mark,SE1463
29800,26200,26700,2014, Svenljunga,SE1465
27600,25700,26000,2014, Herrljunga,SE1466
27700,26100,26400,2014, Vara,SE1470
27400,26100,26300,2014, Götene,SE1471
29300,26400,27000,2014, Tibro,SE1472
28100,26400,26700,2014, Töreboda,SE1473
28700,27200,27600,2014, Göteborg,SE1480
28100,27100,27300,2014, Mölndal,SE1481
29200,27200,27600,2014, Kungälv,SE1482
28500,26300,26700,2014, Lysekil,SE1484
28800,27100,27400,2014, Uddevalla,SE1485
28500,27100,27400,2014, Strömstad,SE1486
26500,26600,26600,2014, Vänersborg,SE1487
26800,26100,26300,2014, Trollhättan,SE1488
27800,26900,27100,2014, Alingsås,SE1489
27400,26100,26400,2014, Borås,SE1490
28000,26200,26500,2014, Ulricehamn,SE1491
28500,26000,26400,2014, Åmål,SE1492
28100,26500,26800,2014, Mariestad,SE1493
28600,26700,27000,2014, Lidköping,SE1494
28200,26600,26900,2014, Skara,SE1495
28700,26800,27200,2014, Skövde,SE1496
27200,25700,26000,2014, Hjo,SE1497
27400,25900,26200,2014, Tidaholm,SE1498
27900,26300,26600,2014, Falköping,SE1499
28600,25900,26400,2014, Kil,SE1715
28400,25600,26000,2014, Eda,SE1730
28800,26500,27000,2014, Torsby,SE1737
29800,27000,27500,2014, Storfors,SE1760
26900,26300,26400,2014, Hammarö,SE1761
27500,26400,26600,2014, Munkfors,SE1762
26900,26100,26200,2014, Forshaga,SE1763
28200,26300,26600,2014, Grums,SE1764
28400,26600,26900,2014, Årjäng,SE1765
27800,25900,26300,2014, Sunne,SE1766
28900,27000,27500,2014, Karlstad,SE1780
29000,26800,27300,2014, Kristinehamn,SE1781
27400,26000,26300,2014, Filipstad,SE1782
27300,25800,26000,2014, Hagfors,SE1783
28000,26400,26700,2014, Arvika,SE1784
27600,25600,26000,2014, Säffle,SE1785
28100,26000,26300,2014, Lekeberg,SE1814
29600,26100,26500,2014, Laxå,SE1860
27200,25300,25600,2014, Hallsberg,SE1861
28000,26900,27100,2014, Degerfors,SE1862
26600,26100,26200,2014, Hällefors,SE1863
26400,26700,26600,2014, Ljusnarsberg,SE1864
27100,26100,26300,2014, Örebro,SE1880
26800,25200,25500,2014, Kumla,SE1881
27100,25900,26100,2014, Askersund,SE1882
27700,26200,26500,2014, Karlskoga,SE1883
29700,26500,26900,2014, Nora,SE1884
28000,26100,26500,2014, Lindesberg,SE1885
28700,25700,26400,2014, Skinnskatteberg,SE1904
27500,26000,26100,2014, Surahammar,SE1907
27600,26000,26300,2014, Kungsör,SE1960
27000,26100,26200,2014, Hallstahammar,SE1961
26000,25700,25700,2014, Norberg,SE1962
28900,26800,27200,2014, Västerås,SE1980
28000,26300,26700,2014, Sala,SE1981
26600,26100,26100,2014, Fagersta,SE1982
28400,26200,26600,2014, Köping,SE1983
27700,26000,26300,2014, Arboga,SE1984
26700,25300,25500,2014, Vansbro,SE2021
27400,25000,25500,2014, Malung-Sälen,SE2023
27500,26200,26400,2014, Gagnef,SE2026
